time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2023-03-23 23:07:55+00:00,45.48959,-73.567533,29.6,0.0,0.0,0.0,0.0
2023-03-23 23:08:48+00:00,45.489514,-73.567571,29.8,2.4451095691723213,24.751011852534507,1.0,53.0
2023-03-23 23:09:38+00:00,45.488589,-73.566394,26.4,3.8721308810117274,199.5359087757283,1.0,103.0
2023-03-23 23:10:28+00:00,45.48759,-73.564845,25.6,2.673417035039157,367.5709812937596,1.0,153.0
2023-03-23 23:11:18+00:00,45.486755,-73.564173,28.0,3.529571070137831,526.1027000697839,1.0,203.0
2023-03-23 23:12:08+00:00,45.485859,-73.565862,30.0,2.6423563522238585,692.6646548095414,1.0,253.0
2023-03-23 23:12:59+00:00,45.48497,-73.567469,30.2,3.9082986681967986,857.4600433838167,1.0,304.0
2023-03-23 23:13:49+00:00,45.484,-73.568954,31.0,3.5296990151136214,1017.0643290609628,1.0,354.0
2023-03-23 23:14:39+00:00,45.482922,-73.570221,30.2,2.9310698627042977,1174.5568829866431,1.0,404.0
2023-03-23 23:15:29+00:00,45.481971,-73.571546,30.2,2.627591290391974,1327.9190834020606,1.0,454.0
2023-03-23 23:16:19+00:00,45.480938,-73.57271,29.0,3.069481307986323,1476.5636221692964,1.0,504.0
2023-03-23 23:17:10+00:00,45.480525,-73.57319,30.2,4.634202313151765,1537.9879203847925,1.0,555.0
2023-03-23 23:18:00+00:00,45.479424,-73.574579,29.2,2.8774827158791902,1702.3509692524544,1.0,605.0
2023-03-23 23:18:50+00:00,45.479677,-73.576013,25.2,2.9311503921311997,1869.1717496637768,1.0,655.0
2023-03-23 23:19:40+00:00,45.48063,-73.577126,25.2,0.0,2008.2831342374227,1.0,705.0
2023-03-23 23:20:31+00:00,45.48073,-73.577235,23.8,3.4886571535648785,2022.3250519215062,1.0,756.0
2023-03-23 23:21:22+00:00,45.482,-73.578336,22.4,2.927499270489899,2190.485440334269,1.0,807.0
