latitude,longitude,elevation,distance,cumulative_distance
45.465985,-73.619405,43.0,0.0,0.0
45.465397,-73.619554,45.0,2.474350613303017,80.69248973850951
45.464983,-73.620429,45.0,2.372596818406802,165.07856801078486
45.464501,-73.621391,45.0,3.1565644459246003,258.44080795713
45.463985,-73.622252,45.0,2.8820369674950395,349.1651189156395
45.463521,-73.623117,34.0,2.446203034552519,435.4596161705717
45.463075,-73.624055,35.0,2.94400831241874,524.809973435434
45.462601,-73.624975,35.0,2.892292622215641,614.9688577435963
45.462151,-73.625899,37.0,2.852567342994375,703.2639278262849
45.46168,-73.626821,36.0,2.058254445224832,792.6801889970457
45.461238,-73.62771,34.0,2.889880414635614,878.1945769095676
45.461066,-73.627978,33.0,1.3432101700244268,944.502320705095
45.460577,-73.62867,34.0,2.233287537306258,1022.1415724689323
45.460129,-73.629652,34.0,3.1986794781055297,1114.28598238831
45.459703,-73.630584,33.0,2.2393815257831577,1201.5855817018842
45.459241,-73.631431,34.0,3.3047236168761818,1287.1033770166928
45.458784,-73.632254,35.0,2.7855056983827984,1370.2857330593029
45.458358,-73.633155,36.0,2.882234117135,1456.347742592511
45.457902,-73.634049,35.0,2.8560274819648113,1543.3526896426238
45.457447,-73.634915,34.0,2.815030914310907,1628.4802608999737
45.456976,-73.635767,33.0,2.774090710902018,1713.7229520554858
45.45656,-73.636679,32.0,2.623757428714186,1799.450925393922
45.456119,-73.637516,32.0,2.944236943265413,1881.6753451855673
45.45591,-73.638425,33.0,2.5508684572580838,1965.1461742610109
45.455681,-73.639152,37.0,2.598961049454121,2043.0112112671527
45.455007,-73.639726,32.0,3.006986783690072,2137.7024406491823
45.454534,-73.639999,32.0,0.0,2215.1734908707617
45.454078,-73.640317,31.0,2.9605794299751,2282.800213185564
45.453597,-73.641204,31.0,2.715641510798247,2371.2855734135283
45.453256,-73.642206,30.0,2.8227091349416327,2460.096770103144
45.452784,-73.643106,28.0,3.0424282854387767,2548.2264612781864
45.452203,-73.643644,28.0,2.612300753953602,2629.6999753192076
45.451904,-73.643046,28.0,0.0,2700.0312517144143
45.452016,-73.643318,28.0,0.0,2725.868025957804
45.452358,-73.644074,28.0,2.4563292798495757,2798.8737553565893
45.4527,-73.644835,28.0,2.980791697795476,2875.4069902845654
45.452998,-73.645734,28.0,2.7508165301158116,2955.058421722282
45.453339,-73.646587,28.0,2.4320804117139834,3032.5266480804735
45.453734,-73.647525,28.0,2.8811631700024756,3118.5084412276074
45.454086,-73.648474,28.0,3.0127316322511533,3203.34137654293
45.454417,-73.649319,28.0,2.631428840206285,3279.986416639608
45.454709,-73.650131,28.0,1.924420157561474,3352.589389018574
45.454884,-73.650466,28.0,2.5465824185897783,3389.14944011707
45.455254,-73.651444,28.0,2.931752885963887,3476.958567409789
45.455575,-73.652372,28.0,2.8211553674819845,3558.9311262516994
45.455989,-73.652972,28.0,3.1809249876407644,3634.2733844174563
45.456534,-73.652616,28.0,2.34374070725549,3701.2572498244863
45.456883,-73.651803,28.0,3.100692782917892,3790.4270858563073
45.457365,-73.651226,28.0,3.1509880762935625,3865.679226973769
45.458059,-73.650661,28.0,3.1148541808965766,3954.7884172954928
45.458622,-73.650091,28.0,3.1475552020349813,4033.6987368333057
45.459272,-73.649485,28.0,2.9968895037372136,4120.774210284482
45.459915,-73.649062,28.0,1.5450837875630326,4200.27268251003
45.460344,-73.648703,28.0,2.4462478760573054,4257.166943953916
45.461008,-73.648167,28.0,2.2680670961010443,4342.534086920463
45.461703,-73.647622,28.0,2.4778693776369285,4431.058263846125
45.462354,-73.647135,28.0,2.946323340953589,4513.157650394738
45.46312,-73.646599,28.0,3.7969005599305388,4608.549932786806
45.463045,-73.645524,28.0,3.013653145904836,4710.081499765979
45.46265,-73.644564,28.0,3.0124562062014544,4797.942730831115
45.462303,-73.643663,28.0,2.8223772182797724,4878.735517923623
45.462031,-73.6429,28.0,1.6689456722313027,4947.301195769922
45.462367,-73.642595,28.0,2.9864816812524735,4995.924763035469
45.462971,-73.642067,28.0,3.0533655991050286,5075.443057684393
45.463678,-73.641603,28.0,3.8752385988333296,5162.883185759215
45.464215,-73.641138,28.0,2.177665898076701,5233.505927820866
45.464736,-73.640686,28.0,2.743198425158038,5302.003861040887
45.46543,-73.640203,28.0,3.8249686872406885,5388.984849372412
45.466124,-73.639634,28.0,1.6735974267034694,5479.279233176835
45.466683,-73.6393,28.0,3.04727010090329,5547.904704088922
45.467366,-73.638713,28.0,2.8108611491299325,5638.236852011178
45.467868,-73.638196,28.0,3.175557683315585,5712.0209425235225
45.468131,-73.637972,28.0,2.04657117180969,5754.746535263786
45.468837,-73.637516,28.0,2.0448373009841694,5841.452236797638
45.469501,-73.636855,28.0,2.965894327809473,5933.957282347022
45.470069,-73.63609,28.0,2.415594313642112,6021.716950750298
45.470636,-73.635596,28.0,2.477796098307201,6096.396147595099
45.471338,-73.634918,28.0,2.7737989825188336,6191.415733950704
45.471828,-73.634536,28.0,0.0,6254.657108541048
45.472017,-73.634446,28.0,0.0,6288.11266550459
45.472427,-73.634104,28.0,2.0981423634682335,6341.320823039085
