latitude,longitude,elevation,distance,cumulative_distance
45.471927,-73.613498,59.0,0.0,0.0
45.472462,-73.612636,59.0,3.1858557354565256,91.08491793679354
45.472917,-73.613188,62.0,2.9436853222229282,175.7083126566865
45.473386,-73.614164,66.0,3.198513604996908,268.53612917168476
45.473811,-73.615095,67.0,1.5992484567517196,355.4986827282075
45.473939,-73.615354,68.0,0.0,382.39525548140165
45.474049,-73.615278,69.0,2.9462184230788884,396.4624360219683
45.474767,-73.614606,71.0,3.7391297294889134,492.9877503581471
45.475395,-73.614056,71.0,2.773716460100263,575.493208931846
45.476063,-73.613502,74.0,1.5744308666776163,663.6999345641352
45.476282,-73.613344,75.0,0.0,694.6419998978997
45.476918,-73.612833,75.0,2.8832673612983752,776.7202590375399
45.477655,-73.612056,76.0,3.586319219149191,879.4091026937483
45.478338,-73.611213,77.0,3.353742957348324,980.2126755584052
45.478991,-73.610296,77.0,3.465232092607701,1082.542109670658
45.479471,-73.610152,79.0,2.8093839922359574,1150.9229709068143
45.47991,-73.61106,84.0,3.2635355812409275,1237.8493989291755
45.480595,-73.611006,88.0,3.323548737432133,1335.6523510515374
45.481341,-73.610433,87.0,3.1216200464774397,1430.7954384375205
45.481807,-73.610066,88.0,0.0,1490.4839205711658
45.48237,-73.609555,88.0,3.314411755592554,1565.214123057382
45.482842,-73.609185,88.0,3.2285999297391026,1626.2465548587736
45.483486,-73.609154,89.0,3.198120604013015,1715.4478255087809
45.483976,-73.610149,93.0,2.760066175655568,1810.7249924002188
45.484381,-73.61102,105.0,2.814590883300823,1892.5906250961064
45.48472,-73.611774,112.0,2.5289228855087886,1963.3032394093998
45.485064,-73.612535,119.0,0.0,2034.534240271677
45.48516,-73.612671,121.0,0.0,2049.7058439741
45.485395,-73.612655,122.0,2.2447141584384034,2076.400478031127
45.486098,-73.612264,130.0,2.812390715870972,2160.7297658198972
45.486769,-73.611862,138.0,2.3806339616293095,2242.498440140663
45.487297,-73.61146,145.0,0.0,2310.5504776527073
45.487541,-73.611767,147.0,2.9857006455516437,2347.4752834661995
45.487991,-73.612166,152.0,2.524841910163341,2425.4421722333295
45.488218,-73.611027,154.0,2.9683265175200644,2518.4602020010593
45.488618,-73.609961,156.0,3.147574178246691,2613.752178820499
45.488976,-73.609041,159.0,3.492675105083177,2696.4048873795286
45.489372,-73.608096,163.0,3.2177295279812865,2782.957847388261
45.489518,-73.607732,165.0,2.4304114610744647,2816.492452794116
45.490253,-73.606532,177.0,2.261842204159329,2941.6593457933286
45.490343,-73.606319,179.0,0.0,3010.870160189257
45.490872,-73.605947,185.0,1.5412471559086194,3078.7104664648123
45.491313,-73.60497,185.0,0.0,3171.052708356804
45.491282,-73.604552,185.0,0.0,3204.9327758862096
45.491282,-73.604552,186.0,0.0,3204.9327758862096
45.491352,-73.604545,185.0,3.420476489319178,3213.630820742581
45.491999,-73.603669,183.0,3.132041032320404,3313.806489933594
45.492823,-73.603433,183.0,3.1251787091818106,3411.2978175244375
45.493073,-73.604694,185.0,3.9882061928020436,3515.684808963478
45.493119,-73.605853,183.0,0.0,3607.7646620577893
45.493142,-73.605862,183.0,3.647709689551903,3618.184022754952
45.493252,-73.607185,185.0,3.312993954015234,3724.9350516732884
45.492808,-73.608309,185.0,3.142311074648476,3827.51247298313
45.492094,-73.60915,180.0,3.631616674692187,3930.8480061386954
45.491286,-73.610095,183.0,4.215633990910074,4047.436254078683
45.490871,-73.610562,185.0,0.0,4107.8830393884255
45.490912,-73.611006,185.0,3.8559612487790678,4147.300218488369
45.491377,-73.612213,181.0,2.3868665528374353,4255.310880369595
45.490935,-73.613127,178.0,3.4527634510940244,4360.911212598813
45.49142,-73.614318,176.0,3.14745663098199,4468.793541701782
45.491906,-73.615455,179.0,2.5235402062506336,4573.717915885931
45.491426,-73.614503,177.0,3.2644375761215687,4672.282357132051
45.490895,-73.613384,177.0,3.1978316570655974,4777.967149902712
45.490389,-73.612247,179.0,2.700571895895439,4883.461171616501
45.490076,-73.611613,182.0,0.0,4944.595359523985
45.489947,-73.611494,182.0,2.6719704254294494,4964.017946124596
45.489075,-73.611821,175.0,3.4533537871660203,5066.561033232541
45.488428,-73.611165,164.0,3.140199215670113,5162.055564304979
45.487996,-73.611959,158.0,3.158430632059583,5273.190449690002
45.487983,-73.612425,157.0,0.0,5310.023805518345
45.487992,-73.612662,157.0,2.8945974597702695,5328.751610381187
45.487524,-73.61362,151.0,3.7143253263161253,5428.61456252531
45.486737,-73.614362,144.0,3.3535625024309508,5533.958039822616
45.48593,-73.615101,136.0,3.216842256605976,5641.802044487019
45.485157,-73.615873,130.0,1.5410224967758324,5747.71322793142
45.484953,-73.616079,131.0,0.0,5779.32506824266
45.484808,-73.61604,131.0,1.2274995619381328,5799.29453115344
45.484347,-73.614949,132.0,2.8800628107405695,5898.992349261024
45.484189,-73.614634,132.0,2.5954053071096106,5929.444077163357
45.483726,-73.613582,121.0,2.9416167403588354,6026.880449030401
45.483196,-73.612401,108.0,3.395580476199332,6136.779296279133
45.482691,-73.611292,99.0,3.7104296314436542,6240.59684518172
45.482198,-73.610177,95.0,2.4306135432831737,6344.128534039365
45.482061,-73.609977,93.0,0.0,6367.016999388523
45.481261,-73.610403,95.0,4.560194466675332,6463.316022781885
45.480435,-73.611076,95.0,1.6157479262418055,6570.170584440297
45.480021,-73.612132,98.0,3.132218263098682,6672.300299827631
45.479314,-73.612945,96.0,3.7218315203702503,6773.904499930991
45.478636,-73.613903,92.0,3.0719154582378447,6881.721233598886
45.477885,-73.61466,90.0,6.19434086141853,6985.002869829542
45.477315,-73.615158,88.0,0.0,7061.22772281601
45.476588,-73.615767,88.0,3.761185405459928,7156.053886426388
45.475833,-73.616483,85.0,3.180738936077392,7257.512495154385
45.475014,-73.617181,80.0,3.015937419277673,7364.650438477456
45.474968,-73.61725,79.0,0.23563411694344086,7372.671660994172
45.474567,-73.616308,77.0,5.627768106877402,7464.476711277905
45.474077,-73.615404,76.0,0.0,7555.7910116669755
45.473823,-73.615228,75.0,1.6770136101057176,7589.213311093666
45.473029,-73.614479,73.0,5.43601663642869,7703.068133548019
45.472241,-73.613872,67.0,2.310779795987917,7805.395565598168
