time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2023-06-08 23:11:42+00:00,45.489568,-73.56761,30.4,0.0,0.0,0.0,0.0
2023-06-08 23:12:28+00:00,45.490182,-73.567718,28.2,2.834821463137175,83.62374339025445,1.0,46.0
2023-06-08 23:13:14+00:00,45.491078,-73.569312,25.0,3.6445775682547263,244.58343929009575,1.0,92.0
2023-06-08 23:14:00+00:00,45.491286,-73.569773,24.2,0.0,287.88003056714956,1.0,138.0
2023-06-08 23:14:46+00:00,45.491702,-73.57079,26.2,3.644550966272516,380.937424596267,1.0,184.0
2023-06-08 23:15:32+00:00,45.492253,-73.572,33.2,0.0,497.3386019568845,1.0,230.0
2023-06-08 23:16:18+00:00,45.49272,-73.57296,37.8,3.461998219127257,591.7337909518217,1.0,276.0
2023-06-08 23:17:04+00:00,45.493395,-73.574221,47.4,2.265167010058981,719.9711344581373,1.0,322.0
2023-06-08 23:17:50+00:00,45.493786,-73.575053,50.6,0.0,806.2723158110191,1.0,368.0
2023-06-08 23:18:37+00:00,45.494368,-73.576448,53.0,3.171425625663193,938.0797010938214,1.0,415.0
2023-06-08 23:19:23+00:00,45.494778,-73.577574,54.8,2.0104807937707885,1041.6906204333447,1.0,461.0
2023-06-08 23:20:09+00:00,45.49488,-73.577696,55.6,2.138902947876783,1057.6499513831284,1.0,507.0
2023-06-08 23:20:55+00:00,45.495504,-73.579021,57.0,2.4935291489322373,1187.1526977399049,1.0,553.0
2023-06-08 23:21:41+00:00,45.496182,-73.580762,60.4,3.2734332413001965,1350.6532970751157,1.0,599.0
2023-06-08 23:22:27+00:00,45.496422,-73.582138,67.2,3.048357542338444,1477.5283302285845,1.0,645.0
2023-06-08 23:23:13+00:00,45.496384,-73.583661,74.4,2.0594102037576336,1600.7240722678837,1.0,691.0
2023-06-08 23:23:59+00:00,45.496288,-73.585139,81.6,0.0,1722.5072443122633,1.0,737.0
2023-06-08 23:24:45+00:00,45.496422,-73.586304,89.8,2.5233422067385516,1821.5081244463531,1.0,783.0
2023-06-08 23:25:32+00:00,45.496698,-73.587494,99.6,2.412617929680937,1923.2373076261433,1.0,830.0
2023-06-08 23:26:18+00:00,45.497619,-73.586938,102.6,2.9325749430228143,2040.9154095785716,1.0,876.0
2023-06-08 23:27:04+00:00,45.498707,-73.586144,103.4,2.3167995790186215,2179.4039870899637,1.0,922.0
2023-06-08 23:27:50+00:00,45.499459,-73.585722,107.4,0.0,2272.3739923574617,1.0,968.0
2023-06-08 23:28:36+00:00,45.499539,-73.585901,113.8,3.0481893593452254,2308.845405092809,1.0,1014.0
2023-06-08 23:29:22+00:00,45.499645,-73.586586,123.8,2.059294479708216,2366.7141266723193,1.0,1060.0
2023-06-08 23:30:08+00:00,45.499338,-73.587488,130.6,2.8344643399347853,2453.687729940652,1.0,1106.0
2023-06-08 23:30:54+00:00,45.498528,-73.588653,132.6,2.316802286403943,2583.542784365219,1.0,1152.0
2023-06-08 23:31:40+00:00,45.498218,-73.589478,141.0,0.0,2659.127512863433,1.0,1198.0
2023-06-08 23:32:27+00:00,45.497722,-73.590118,146.6,3.4977666346332668,2737.0219944796277,1.0,1245.0
2023-06-08 23:33:13+00:00,45.496822,-73.590755,143.8,6.252171532111364,2853.1375183799196,1.0,1291.0
2023-06-08 23:33:59+00:00,45.496646,-73.590522,138.8,2.0719692183902683,2887.9515945812996,1.0,1337.0
2023-06-08 23:34:45+00:00,45.496512,-73.590406,134.8,0.0,2906.754121445145,1.0,1383.0
2023-06-08 23:35:31+00:00,45.495574,-73.59127,127.8,2.9596441679928605,3033.8858502140124,1.0,1429.0
2023-06-08 23:36:17+00:00,45.495437,-73.592685,132.6,2.737068752244801,3165.3248347702315,1.0,1475.0
2023-06-08 23:37:03+00:00,45.495315,-73.594195,137.4,2.5233907768654498,3289.498665611133,1.0,1521.0
2023-06-08 23:37:49+00:00,45.49545,-73.59559,145.4,0.0,3401.949597202204,1.0,1567.0
2023-06-08 23:38:35+00:00,45.495475,-73.595762,145.8,0.13587525854285137,3419.779106990546,1.0,1613.0
2023-06-08 23:39:22+00:00,45.495514,-73.597389,150.4,2.619456882289702,3549.39568802685,1.0,1660.0
2023-06-08 23:40:08+00:00,45.495616,-73.598912,154.0,2.1388778194946805,3672.5564331819605,1.0,1706.0
2023-06-08 23:40:54+00:00,45.495619,-73.600608,156.0,3.171363623364906,3808.678807622371,1.0,1752.0
2023-06-08 23:41:40+00:00,45.495437,-73.602195,156.0,3.5331646502029836,3939.252016778841,1.0,1798.0
2023-06-08 23:42:26+00:00,45.494874,-73.602938,151.6,2.505584110929979,4035.6142848870722,1.0,1844.0
2023-06-08 23:43:12+00:00,45.494246,-73.603974,158.8,0.0,4150.398908904777,1.0,1890.0
2023-06-08 23:43:58+00:00,45.494064,-73.604307,166.4,2.6421482068354765,4188.181853700117,1.0,1936.0
2023-06-08 23:44:44+00:00,45.493689,-73.60466,175.8,0.11114142489258355,4244.03593866957,1.0,1982.0
2023-06-08 23:45:30+00:00,45.493619,-73.604461,177.2,3.1714619603415577,4265.675030755798,1.0,2028.0
2023-06-08 23:46:17+00:00,45.493453,-73.603162,183.4,0.0,4371.592466989447,1.0,2075.0
2023-06-08 23:47:03+00:00,45.493382,-73.603475,185.2,3.6025335642158742,4400.956698437814,1.0,2121.0
2023-06-08 23:47:49+00:00,45.492902,-73.604346,194.8,0.0,4490.655413005067,1.0,2167.0
2023-06-08 23:48:35+00:00,45.492816,-73.604531,195.8,3.3031405344621914,4508.097207340579,1.0,2213.0
2023-06-08 23:49:21+00:00,45.492851,-73.604525,195.4,0.0,4520.082705882747,1.0,2259.0
2023-06-08 23:50:07+00:00,45.492879,-73.604496,195.2,0.07816791518136182,4525.799413012477,1.0,2305.0
2023-06-08 23:50:53+00:00,45.492868,-73.604459,195.0,0.0,4529.4867253144075,1.0,2351.0
2023-06-08 23:51:39+00:00,45.492857,-73.604421,194.6,0.07816794561577065,4533.198774004619,1.0,2397.0
2023-06-08 23:52:25+00:00,45.492832,-73.60409,195.0,3.249003568751882,4564.029534011395,1.0,2443.0
2023-06-08 23:53:12+00:00,45.492755,-73.604083,198.0,0.0,4572.8706626082485,1.0,2490.0
2023-06-08 23:53:58+00:00,45.49256,-73.603968,197.2,0.0,4598.3231584711375,1.0,2536.0
2023-06-08 23:54:44+00:00,45.492432,-73.604006,197.6,2.618864758875224,4614.176128042426,1.0,2582.0
