time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2024-06-27 23:24:31+00:00,45.4868,-73.589517,48.8,4.583001305793709,2440.3323927313245,1.0,1033.0
2024-06-27 23:25:28+00:00,45.487482,-73.591277,49.0,3.529538051577802,2600.250346500751,1.0,1090.0
2024-06-27 23:26:25+00:00,45.487635,-73.591827,48.4,2.737383349978578,2649.517918274971,1.0,1147.0
2024-06-27 23:27:23+00:00,45.487034,-73.593946,49.8,3.529558112633845,2832.7267986557845,1.0,1205.0
2024-06-27 23:28:20+00:00,45.487414,-73.595827,50.2,2.8349292772491665,3014.3007774674134,1.0,1262.0
2024-06-27 23:29:17+00:00,45.488112,-73.597293,66.4,0.0,3155.539205770682,1.0,1319.0
2024-06-27 23:30:15+00:00,45.48849,-73.598189,78.8,2.5407634863408393,3242.135281957595,1.0,1377.0
2024-06-27 23:31:12+00:00,45.488982,-73.59936,91.2,3.0691931399573673,3351.681278576177,1.0,1434.0
2024-06-27 23:32:09+00:00,45.489392,-73.600179,101.6,0.0,3434.2888996465163,1.0,1491.0
2024-06-27 23:33:06+00:00,45.489574,-73.601069,107.6,3.0119681123680095,3517.398385468873,1.0,1548.0
2024-06-27 23:34:04+00:00,45.489235,-73.603142,112.2,2.989225996906673,3689.606704882997,1.0,1606.0
2024-06-27 23:35:01+00:00,45.488787,-73.605005,116.2,0.0,3847.557534015522,1.0,1663.0
2024-06-27 23:35:58+00:00,45.48911,-73.606291,127.4,0.0,3963.729640204786,1.0,1720.0
2024-06-27 23:36:56+00:00,45.489277,-73.606656,137.8,2.0596623884582086,4006.886765617064,1.0,1778.0
2024-06-27 23:37:53+00:00,45.489328,-73.607226,150.4,0.0,4057.027237944759,1.0,1835.0
2024-06-27 23:38:50+00:00,45.489488,-73.607526,162.8,3.038124299557833,4093.161330921908,1.0,1892.0
2024-06-27 23:39:47+00:00,45.489709,-73.607392,167.4,2.048159664646005,4125.486539547326,1.0,1949.0
2024-06-27 23:40:45+00:00,45.490595,-73.606253,179.0,0.0,4262.999505466935,1.0,2007.0
2024-06-27 23:41:42+00:00,45.491299,-73.604896,183.8,3.0691093903231557,4403.51579155868,1.0,2064.0
2024-06-27 23:42:39+00:00,45.491334,-73.60448,184.0,0.0,4445.919119519736,1.0,2121.0
2024-06-27 23:43:37+00:00,45.491334,-73.60448,185.0,0.0,4445.919119519736,1.0,2179.0
2024-06-27 23:44:34+00:00,45.49144,-73.604685,183.6,0.0,4469.478767502687,1.0,2236.0
2024-06-27 23:45:31+00:00,45.49144,-73.605594,191.8,2.888726765544137,4558.9255216211695,1.0,2293.0
2024-06-27 23:46:29+00:00,45.490752,-73.607078,190.2,3.4395177424802506,4712.208083956841,1.0,2351.0
2024-06-27 23:47:26+00:00,45.490214,-73.608506,188.2,2.4441123701021756,4865.723266499936,1.0,2408.0
2024-06-27 23:48:23+00:00,45.490224,-73.609485,185.6,0.0,4953.004076667819,1.0,2465.0
2024-06-27 23:49:20+00:00,45.49103,-73.609594,186.6,0.0,5061.492903077194,1.0,2522.0
2024-06-27 23:50:19+00:00,45.491699,-73.60871,189.8,0.0,5178.952859720172,1.0,2581.0
2024-06-27 23:51:16+00:00,45.492461,-73.607603,195.6,2.5235159899913806,5324.374287405887,1.0,2638.0
2024-06-27 23:52:13+00:00,45.493018,-73.606048,185.0,2.588730149215493,5473.308599522948,1.0,2695.0
2024-06-27 23:53:11+00:00,45.492963,-73.60439,183.0,2.50136957393373,5621.145470698151,1.0,2753.0
2024-06-27 23:54:08+00:00,45.493165,-73.604096,182.0,3.2735345736564394,5658.639879437164,1.0,2810.0
2024-06-27 23:55:05+00:00,45.493533,-73.604013,169.4,3.0666930524177705,5821.035901062365,1.0,2867.0
2024-06-27 23:56:02+00:00,45.493965,-73.604627,159.2,2.7004762638434343,5929.155498049701,1.0,2924.0
2024-06-27 23:57:00+00:00,45.494278,-73.604154,148.4,0.0,5982.569952750612,1.0,2982.0
2024-06-27 23:57:57+00:00,45.494822,-73.602931,143.4,2.647853657305448,6102.878954462049,1.0,3039.0
2024-06-27 23:58:54+00:00,45.494954,-73.602931,141.2,0.0,6118.993032084728,1.0,3096.0
2024-06-27 23:59:52+00:00,45.495837,-73.602106,147.4,2.3163163838255847,6274.530696742821,1.0,3154.0
2024-06-28 00:00:50+00:00,45.496035,-73.602266,148.0,0.0,6304.227767293854,1.0,3212.0
2024-06-28 00:01:47+00:00,45.496938,-73.601843,162.0,3.529098867426964,6422.503653761954,1.0,3269.0
2024-06-28 00:02:44+00:00,45.49736,-73.601107,166.6,2.07195613558858,6498.0372827039955,1.0,3326.0
2024-06-28 00:03:42+00:00,45.497645,-73.6004,163.6,0.944497804790417,6564.115523074721,1.0,3384.0
2024-06-28 00:04:39+00:00,45.497981,-73.598304,163.2,2.9701125681470955,6739.646094164934,1.0,3441.0
2024-06-28 00:05:36+00:00,45.498445,-73.596525,161.6,3.1340021961121374,6912.019949260885,1.0,3498.0
2024-06-28 00:06:34+00:00,45.499126,-73.594976,172.6,0.0,7065.541965258654,1.0,3556.0
2024-06-28 00:07:31+00:00,45.499325,-73.594618,178.4,3.070247487439491,7120.6207329033,1.0,3613.0
2024-06-28 00:08:28+00:00,45.500237,-73.593741,176.4,2.9562916379135378,7248.8286695859215,1.0,3670.0
2024-06-28 00:09:26+00:00,45.501482,-73.592525,180.6,2.4440322661817127,7420.130680153337,1.0,3728.0
2024-06-28 00:10:23+00:00,45.502813,-73.591731,191.4,2.5815213125098606,7582.813306418425,1.0,3785.0
2024-06-28 00:11:20+00:00,45.503587,-73.590586,196.0,2.5815098420638147,7709.9148664463855,1.0,3842.0
2024-06-28 00:12:17+00:00,45.504054,-73.589338,198.4,0.0,7822.55421854721,1.0,3899.0
2024-06-28 00:13:15+00:00,45.503638,-73.587616,195.6,2.8882607008702688,7968.492492180844,1.0,3957.0
2024-06-28 00:14:12+00:00,45.503363,-73.586944,192.4,0.0,8033.912926407171,1.0,4014.0
2024-06-28 00:15:09+00:00,45.503363,-73.586944,192.8,0.0,8033.912926407171,1.0,4071.0
2024-06-28 00:16:07+00:00,45.504154,-73.586688,194.6,2.1758063990865284,8142.292704561947,1.0,4129.0
2024-06-28 00:17:04+00:00,45.504579,-73.586042,181.6,0.0,8214.657583603637,1.0,4186.0
2024-06-28 00:18:01+00:00,45.50473,-73.585318,164.0,0.0,8288.241731870776,1.0,4243.0
2024-06-28 00:18:58+00:00,45.50488,-73.584845,143.8,0.0,8343.201150555342,1.0,4300.0
2024-06-28 00:19:56+00:00,45.504925,-73.584557,137.6,2.1116912585682646,8379.509271370347,1.0,4358.0
2024-06-28 00:20:54+00:00,45.504595,-73.583552,122.0,2.4932639651590613,8506.969184721142,1.0,4416.0
2024-06-28 00:21:51+00:00,45.504515,-73.582362,102.8,2.969769035525716,8614.692526279345,1.0,4473.0
2024-06-28 00:22:49+00:00,45.50464,-73.581939,94.8,0.0,8659.28733176753,1.0,4531.0
2024-06-28 00:23:46+00:00,45.50464,-73.581939,95.8,0.0,8659.28733176753,1.0,4588.0
2024-06-28 00:24:43+00:00,45.503898,-73.580704,83.0,3.4614950928407073,8789.59068118557,1.0,4645.0
2024-06-28 00:25:41+00:00,45.50304,-73.578925,63.2,2.8882835531235624,8959.781976313405,1.0,4703.0
2024-06-28 00:26:38+00:00,45.502163,-73.577306,49.6,2.876954779897879,9123.448847199825,1.0,4760.0
2024-06-28 00:27:35+00:00,45.501744,-73.577178,47.6,0.0,9177.444189960188,1.0,4817.0
2024-06-28 00:28:32+00:00,45.501098,-73.576429,46.0,2.111689837960883,9277.20028686822,1.0,4874.0
2024-06-28 00:29:30+00:00,45.500394,-73.574835,43.8,4.545381570923362,9441.405037678529,1.0,4932.0
2024-06-28 00:30:27+00:00,45.49992,-73.573242,39.4,0.0,9585.13051018763,1.0,4989.0
2024-06-28 00:31:24+00:00,45.499392,-73.571693,38.4,3.8023557069002525,9732.425268436176,1.0,5046.0
2024-06-28 00:32:22+00:00,45.498563,-73.570355,38.8,2.0719334397117883,9880.070101901025,1.0,5104.0
2024-06-28 00:33:19+00:00,45.49761,-73.568499,35.2,2.430754742407254,10061.784484459953,1.0,5161.0
2024-06-28 00:34:16+00:00,45.497018,-73.56711,24.8,0.0,10197.33154353865,1.0,5218.0
2024-06-28 00:35:13+00:00,45.496109,-73.565414,17.0,2.138860783147227,10367.34271816411,1.0,5275.0
2024-06-28 00:36:11+00:00,45.495546,-73.563494,17.0,0.0,10531.67729500558,1.0,5333.0
2024-06-28 00:37:08+00:00,45.494912,-73.563219,17.6,3.8218650392326845,10634.151087245353,1.0,5390.0
2024-06-28 00:38:05+00:00,45.493514,-73.564384,18.6,2.7004879486743434,10818.578361381433,1.0,5447.0
2024-06-28 00:39:03+00:00,45.493037,-73.564806,18.8,0.0,10887.507533155434,1.0,5505.0
2024-06-28 00:40:00+00:00,45.4918,-73.565814,20.8,4.955244464933095,11054.217165678856,1.0,5562.0
2024-06-28 00:40:57+00:00,45.490454,-73.566816,21.4,4.787365308720568,11226.456508529134,1.0,5619.0
2024-06-28 00:41:55+00:00,45.489632,-73.567686,21.8,0.0,11344.260280302458,1.0,5677.0
