time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2021-08-12 23:03:40+00:00,45.471727,-73.613647,62.4,0.0,0.0,0.0,0.0
2021-08-12 23:04:16+00:00,45.472516,-73.613796,66.0,8.361256675785532,92.01072402643338,3.0,36.0
2021-08-12 23:04:47+00:00,45.473051,-73.614572,69.5,8.872218160130814,181.77731565902434,3.0,67.0
2021-08-12 23:05:17+00:00,45.473675,-73.614836,71.9,4.349316352827653,273.9533004492998,2.0,97.0
2021-08-12 23:06:32+00:00,45.474215,-73.614959,73.9,11.794951854548511,368.89081884645225,3.0,172.0
2021-08-12 23:07:00+00:00,45.4749,-73.614343,76.3,7.374517045140464,459.48717418649,3.0,200.0
2021-08-12 23:07:38+00:00,45.47561,-73.613805,78.4,6.737583984304448,552.8098828659176,2.0,238.0
2021-08-12 23:08:09+00:00,45.476222,-73.613293,80.8,2.989586171947241,632.0993700881704,2.0,269.0
2021-08-12 23:08:55+00:00,45.476853,-73.612683,82.2,6.702678568675112,719.5533141824711,2.0,315.0
2021-08-12 23:09:24+00:00,45.47756,-73.611982,82.9,9.084891502468672,816.3684330961398,3.0,344.0
2021-08-12 23:09:54+00:00,45.478213,-73.611179,83.3,5.91314806732291,915.6718000783953,2.0,374.0
2021-08-12 23:10:25+00:00,45.478804,-73.610312,83.6,8.465318067313508,1012.1904667406004,2.0,405.0
2021-08-12 23:11:11+00:00,45.479436,-73.609522,83.8,6.459193477940339,1110.1257774443854,2.0,451.0
2021-08-12 23:11:39+00:00,45.48002,-73.608819,83.9,5.8567934804437725,1196.3070022222332,2.0,479.0
2021-08-12 23:12:10+00:00,45.480752,-73.607955,84.5,6.068634992038159,1304.1709353638985,2.0,510.0
2021-08-12 23:12:41+00:00,45.481523,-73.607361,84.9,9.195230212258135,1402.7094950416486,3.0,541.0
2021-08-12 23:13:12+00:00,45.48222,-73.606626,85.7,10.340619767748509,1500.7400196541441,3.0,572.0
2021-08-12 23:13:40+00:00,45.482877,-73.606052,85.3,9.220238627292163,1587.1891701219301,3.0,600.0
2021-08-12 23:14:11+00:00,45.483601,-73.605447,87.0,9.826458516628529,1685.0089484602436,3.0,631.0
2021-08-12 23:14:42+00:00,45.484266,-73.60529,90.5,8.335065227027137,1776.3960592849546,3.0,662.0
2021-08-12 23:15:12+00:00,45.484866,-73.605564,95.4,5.851516595029153,1871.7821592497748,2.0,692.0
2021-08-12 23:16:50+00:00,45.485251,-73.605109,96.1,5.1249428981453535,1935.9126230436086,3.0,790.0
2021-08-12 23:17:20+00:00,45.485965,-73.605028,99.7,5.724245563142193,2038.1921041519959,2.0,820.0
2021-08-12 23:17:51+00:00,45.486631,-73.605018,102.7,7.054510608356437,2140.2521693014696,2.0,851.0
