time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2022-04-07 23:02:37+00:00,45.477021,-73.621222,82.0,0.0,0.0,0.0,0.0
2022-04-07 23:03:07+00:00,45.477625,-73.620857,85.0,9.53240122102299,77.86217996827851,3.0,30.0
2022-04-07 23:03:35+00:00,45.47825,-73.620286,88.8,10.504040020763393,161.7307039139901,3.0,58.0
2022-04-07 23:04:03+00:00,45.478873,-73.619704,91.4,3.3346342235079836,244.86966321839313,2.0,86.0
2022-04-07 23:04:31+00:00,45.478742,-73.618835,92.6,7.0468802311163925,326.48587255899645,2.0,114.0
2022-04-07 23:04:59+00:00,45.478326,-73.617894,92.9,6.882097698000559,414.87776689567386,2.0,142.0
2022-04-07 23:05:28+00:00,45.477902,-73.616941,92.2,9.524261536160049,504.2964923913782,3.0,171.0
2022-04-07 23:05:56+00:00,45.477477,-73.615979,90.0,8.905407568452826,594.7223219575786,3.0,199.0
2022-04-07 23:06:24+00:00,45.477444,-73.615248,87.6,4.290930153570881,671.511884067958,2.0,227.0
2022-04-07 23:06:52+00:00,45.478068,-73.614673,88.9,5.468694399273826,755.3949380897657,2.0,255.0
2022-04-07 23:07:20+00:00,45.478655,-73.614074,90.4,4.621477865699137,836.8974105321961,2.0,283.0
2022-04-07 23:07:46+00:00,45.479158,-73.613441,92.8,4.989671886245592,912.4682429956598,2.0,309.0
2022-04-07 23:08:14+00:00,45.479721,-73.612759,96.1,5.704244146561787,995.6395737662314,2.0,337.0
2022-04-07 23:08:42+00:00,45.480341,-73.612047,97.1,6.267286664739801,1085.3654664909998,2.0,365.0
2022-04-07 23:09:11+00:00,45.480647,-73.611,94.6,8.380043633301408,1179.0562728434777,3.0,394.0
2022-04-07 23:09:39+00:00,45.481346,-73.610533,94.5,9.048948687145497,1267.1088414505844,3.0,422.0
2022-04-07 23:10:07+00:00,45.481999,-73.609979,94.6,8.567527974119164,1352.1716697303448,3.0,450.0
2022-04-07 23:10:35+00:00,45.482635,-73.609345,94.8,4.518202674291706,1439.1686113726287,2.0,478.0
2022-04-07 23:11:04+00:00,45.483336,-73.60875,95.1,8.410144481086563,1531.3310298219694,3.0,507.0
2022-04-07 23:11:32+00:00,45.483991,-73.608108,95.8,9.84629649228334,1620.629396052308,3.0,535.0
2022-04-07 23:12:00+00:00,45.484607,-73.607511,96.9,9.50956947795035,1705.1726822536864,3.0,563.0
2022-04-07 23:12:28+00:00,45.485222,-73.606889,99.6,5.767403580022704,1794.3515309501674,2.0,591.0
2022-04-07 23:12:54+00:00,45.48577,-73.606309,101.7,6.890571676539152,1871.051990271996,3.0,617.0
2022-04-07 23:13:22+00:00,45.486246,-73.605457,102.4,7.986476803110284,1958.9471618358584,3.0,645.0
2022-04-07 23:13:50+00:00,45.486735,-73.6046,102.7,5.734297551602997,2047.4433166183344,2.0,673.0
2022-04-07 23:14:18+00:00,45.487252,-73.603788,103.1,5.09425270847834,2134.870203247116,2.0,701.0
2022-04-07 23:14:47+00:00,45.487916,-73.603144,107.0,7.960536014867714,2230.4033974410877,3.0,730.0
2022-04-07 23:15:15+00:00,45.488456,-73.602556,111.6,9.420963971826449,2309.2706597664387,3.0,758.0
2022-04-07 23:15:43+00:00,45.489077,-73.602136,114.3,7.9990822450432475,2391.9530308483945,3.0,786.0
2022-04-07 23:16:24+00:00,45.489342,-73.601561,114.8,10.259767246983888,2462.6874375226625,3.0,827.0
2022-04-07 23:16:52+00:00,45.489884,-73.600716,115.8,6.524081598399709,2557.324512642493,2.0,855.0
2022-04-07 23:17:20+00:00,45.490546,-73.600032,119.3,7.5088014311937386,2653.6758971256018,2.0,883.0
2022-04-07 23:17:48+00:00,45.491086,-73.599457,121.2,7.155245851393705,2729.8439308574357,2.0,911.0
2022-04-07 23:18:17+00:00,45.49172,-73.598794,122.4,8.738535785616222,2822.3286610888854,3.0,940.0
2022-04-07 23:18:42+00:00,45.492279,-73.59829,125.9,4.379392515155559,2897.2032416453085,2.0,965.0
2022-04-07 23:19:13+00:00,45.49237,-73.598957,131.9,10.447077812227416,2995.832784373906,3.0,996.0
2022-04-07 23:19:41+00:00,45.49191,-73.599686,137.0,4.859370694105555,3074.9123898367693,2.0,1024.0
2022-04-07 23:20:09+00:00,45.491663,-73.600463,141.5,4.081700145778554,3143.0344799271666,2.0,1052.0
2022-04-07 23:20:38+00:00,45.491885,-73.600918,146.6,7.515105599305585,3215.380398102889,3.0,1081.0
2022-04-07 23:21:06+00:00,45.492024,-73.601396,152.2,7.488569453399819,3290.786967649842,3.0,1109.0
2022-04-07 23:21:52+00:00,45.49192,-73.60176,158.0,8.123917950971954,3367.9975411028086,5.0,1155.0
2022-04-07 23:22:20+00:00,45.49229,-73.601185,162.1,3.988444121267299,3432.676707553529,2.0,1183.0
2022-04-07 23:22:49+00:00,45.492892,-73.601138,169.3,8.446929428165893,3512.176610498023,3.0,1212.0
2022-04-07 23:23:17+00:00,45.493118,-73.601948,174.1,5.862698221164489,3580.9276751605576,3.0,1240.0
2022-04-07 23:23:42+00:00,45.493366,-73.602661,177.3,4.38300574396924,3644.0492085112533,2.0,1265.0
2022-04-07 23:24:13+00:00,45.493377,-73.603392,180.9,6.340318290635736,3703.286592165733,2.0,1296.0
2022-04-07 23:24:41+00:00,45.492994,-73.604135,187.1,2.2183434824325547,3779.6981312902567,2.0,1324.0
2022-04-07 23:26:11+00:00,45.492993,-73.604516,188.7,5.25607466697611,3838.704539765549,2.0,1414.0
2022-04-07 23:26:39+00:00,45.493092,-73.605542,188.2,6.257359137846707,3922.4924763251615,2.0,1442.0
