latitude,longitude,elevation,distance,cumulative_distance
45.466064,-73.619552,43.0,0.0,0.0
45.466209,-73.619955,48.0,9.512451609632638,39.1624170042729
45.466478,-73.620581,48.0,2.4316871541605574,96.68715974181227
45.46673,-73.621139,48.0,0.0,148.79664165524454
45.467023,-73.621814,48.0,2.6228764978759895,211.07682706374786
45.467065,-73.622436,48.0,1.996631354886945,267.65229830778856
45.466843,-73.623075,48.0,2.8175342184144605,324.9216961452616
45.466858,-73.623706,48.0,1.6083527430212106,382.0327803507462
45.467066,-73.624377,48.0,3.1152555460798013,439.6153934213468
45.467343,-73.624863,48.0,2.239932761225508,489.31245135405464
45.467639,-73.625466,48.0,2.622858083344388,546.9116912264876
45.467972,-73.626134,48.0,2.1303057480352643,611.3907342388138
45.468345,-73.626662,48.0,1.03839931836206,670.8538494185544
45.468633,-73.627409,48.0,5.74045182546441,738.0354955195827
45.468934,-73.628029,48.0,3.143095756283922,797.1995833286745
45.469198,-73.628625,48.0,2.4524045117932634,852.6137617783104
45.469426,-73.629172,48.0,1.6285898849308311,902.6828079470026
45.469708,-73.629804,48.0,2.104111493673448,961.7216759376405
45.469969,-73.630519,48.0,3.3273559070199634,1025.3215313585495
45.470303,-73.631179,48.0,2.1873050503752545,1089.1718938600127
45.470546,-73.631759,48.0,1.1511955097078581,1142.2200092478988
45.470838,-73.632391,48.0,2.7551830701338442,1201.4343714417191
45.471142,-73.633035,48.0,2.366550707329872,1262.4499977181015
45.471455,-73.63372,48.0,6.332328284091386,1326.3471574660769
45.471769,-73.634394,43.0,4.92489555149791,1389.7616931644225
45.472055,-73.634954,45.0,2.1747004514827193,1443.983367869102
45.47231,-73.635639,42.0,2.372372208990276,1504.697435085622
45.472573,-73.636231,41.0,2.055378584329947,1559.6175875289405
45.472855,-73.636868,41.0,2.9574133170921284,1618.672619344133
45.473107,-73.637438,41.0,1.6636192549492503,1671.3893340492923
45.473366,-73.638116,40.0,1.0883618473479082,1731.8170949134358
45.473656,-73.638771,40.0,2.1810815387366302,1792.5191185558097
45.474078,-73.63883,39.0,1.589951930515622,1852.015610967716
45.474559,-73.638405,40.0,2.6749857675887934,1915.1230491314736
45.475017,-73.637972,40.0,2.359526047151667,1976.3393493484389
45.475479,-73.637564,39.0,2.37855743090948,2036.9746912162555
45.475941,-73.637137,39.0,9.00519854110384,2098.4484713979086
45.476366,-73.63678,41.0,2.209648205941963,2153.428549877641
45.476745,-73.636313,41.0,2.423897183714229,2212.433728899571
45.476848,-73.635548,42.0,3.176393217206451,2273.6518378227347
45.476991,-73.634892,41.0,2.695002871329074,2327.5153285229053
45.477228,-73.634207,43.0,1.9239663739839958,2387.5836524685474
45.477503,-73.633539,42.0,2.7847636642921096,2448.3394828364967
45.477752,-73.632988,45.0,1.6257415390822938,2500.0444693997865
45.477894,-73.632406,45.0,1.989838471256037,2549.237188430001
45.478087,-73.631604,47.0,2.2656597806809544,2616.486900713319
45.478225,-73.630975,47.0,2.8403561155889028,2668.286948629908
45.478344,-73.630234,51.0,2.111076548603224,2727.9836416159374
45.478338,-73.629603,54.0,2.310623356695685,2778.6475122972115
45.47846,-73.628926,55.0,5.834943783804879,2833.6040276907324
45.478565,-73.628191,56.0,2.1394598679070627,2892.7154343968814
