latitude,longitude,elevation,distance,cumulative_distance
45.46621,-73.619332,56.2,0.0,0.0
45.466251,-73.620131,56.4,2.0725366616838845,96.6867230359428
45.46661,-73.620879,56.8,2.820825906533972,169.0071615764292
45.467001,-73.621733,57.4,4.153678072710612,249.63504774648808
45.467473,-73.621597,58.0,3.282261248282805,342.3082286971944
45.467923,-73.62075,58.6,3.405999804107466,426.0546151552486
45.468172,-73.620363,59.0,1.270824212729314,478.1602132357555
45.468747,-73.619959,59.0,3.690983823141655,565.2587842719273
45.469468,-73.619397,58.6,3.5943288583216866,656.8638742977832
45.470112,-73.6188,58.6,2.495288239513346,742.5547930755728
45.470762,-73.618217,58.6,2.8537852926561413,828.2770649790205
45.471433,-73.617592,58.6,3.132345938836129,917.5684966731742
45.472033,-73.616998,58.6,2.775496502982948,999.0919203023308
45.472677,-73.616518,58.6,3.0532454807064493,1080.8112808727628
45.47335,-73.615945,58.6,3.555786663419291,1168.4044349037774
45.473901,-73.615456,59.2,0.5772915842380293,1241.418304941955
45.474469,-73.614924,60.2,3.092026295379501,1318.6503633777252
45.475115,-73.614392,61.6,3.2274624106561665,1401.8124831508567
45.475527,-73.61398,62.8,3.3838506921324076,1458.9628784470083
45.47618,-73.613392,64.4,3.2382309385276384,1545.620513695593
45.476735,-73.612874,66.2,3.2303921576791144,1620.6505115907505
45.477429,-73.612225,67.6,4.032198106244672,1713.3919643343143
45.478027,-73.611494,69.0,2.689976532486768,1801.4431755050834
45.478565,-73.610728,70.0,3.2887446937912115,1886.7944944271505
45.479142,-73.609978,70.6,3.012218759090362,1973.9519703711412
45.479629,-73.609308,70.8,3.8223026844473167,2051.8219820225227
45.480238,-73.60861,70.8,2.9947377755049933,2139.011213070241
45.480847,-73.607991,70.8,1.975311716014445,2222.5088099644986
45.481565,-73.607434,70.8,2.7177222678892132,2313.748241365064
45.482205,-73.606779,71.0,3.091921205924571,2401.846941074754
45.482908,-73.606109,71.2,3.5767978126482234,2496.21605484055
45.483339,-73.606758,71.4,3.0440587580175107,2575.809490239594
45.483672,-73.607638,72.8,3.2041766960862716,2654.8658932844874
45.484259,-73.607833,74.6,3.306814843512978,2743.0007436018313
45.484794,-73.607806,76.4,2.7844744206094645,2816.6537482913923
45.485093,-73.608579,78.8,2.7844625602023005,2888.4004995709956
45.485463,-73.609433,82.2,2.4739309804192584,2967.99177313993
45.485807,-73.610213,86.0,3.0059284138069593,3041.713652905058
