latitude,longitude,elevation,distance,cumulative_distance
45.465937,-73.618662,33.0,0.0,0.0
45.466272,-73.620127,34.0,3.0261542779696193,131.95177039927663
45.466817,-73.621308,37.0,4.928933074148017,242.83219576683112
45.467527,-73.62165,37.0,1.9113242142403597,368.9468789595417
45.468124,-73.620488,37.0,2.368567642865342,482.12569060995156
45.468713,-73.619294,37.0,1.9241379747697351,596.999783968035
45.469418,-73.618311,36.0,2.2391350038554636,710.8337459707669
45.470026,-73.617782,37.0,2.110537992204324,820.5415047622162
45.47073,-73.618211,37.0,2.0843980087439995,930.0003703294565
45.471657,-73.61737,37.0,2.5133168591632806,1052.6367375256034
45.472519,-73.616601,37.0,2.098140845306937,1166.8452136894093
45.473421,-73.615753,39.0,5.7852096661011325,1287.295566049144
45.47428,-73.615014,44.0,2.3785677184144567,1399.5561172947985
45.475161,-73.614172,45.0,1.5079704664428488,1517.9059093337341
45.475951,-73.613551,49.0,2.4377461829303333,1618.71351509367
45.476672,-73.612978,51.0,0.5435596908358588,1712.5184151360784
45.477172,-73.612376,52.0,2.220143444223703,1785.5426530246214
45.477948,-73.611534,53.0,2.046423302706576,1894.3866044011424
45.478743,-73.610484,54.0,2.585237393877438,2015.277565966369
45.479258,-73.60968,53.0,2.9802117852782573,2101.5224418138737
45.479662,-73.609207,54.0,1.640975080249757,2160.824033624197
45.480101,-73.608678,54.0,0.9084784276613912,2225.5124464140176
45.480551,-73.608218,54.0,1.2370168536156931,2288.7055527310217
45.481025,-73.607813,54.0,0.706894685954397,2351.2378889754
45.481496,-73.607413,54.0,1.9753076003819785,2412.886908991574
45.481965,-73.606927,55.0,1.5869352141542667,2478.3298657935347
45.482415,-73.606492,55.0,1.5079298343372405,2539.40594977241
45.482822,-73.606106,55.0,1.722711791372171,2594.0631386192267
45.483595,-73.6055,55.0,4.192439647091543,2693.429768868029
45.484338,-73.605578,60.0,1.9238230779940466,2797.9243881264174
45.484838,-73.606577,66.0,2.306681716376556,2894.6643388458015
45.485315,-73.607004,68.0,1.2448472698517756,2960.1994337060682
45.485618,-73.607415,72.0,0.6714145686556676,3009.7965949193585
45.486189,-73.607301,76.0,1.1047910392520521,3075.883660500422
45.4866,-73.607344,82.0,0.708740201443266,3134.7989146010736
45.486899,-73.60806,88.0,1.4730293020711647,3200.5650519759374
45.487156,-73.608698,91.0,1.038117821795623,3259.0827953461
45.487298,-73.608971,95.0,1.7664613199013532,3287.708281940401
45.48776,-73.609409,105.0,1.0275306024834776,3350.037374214623
45.488097,-73.609576,119.0,0.9425143107209757,3390.1613820904563
45.488344,-73.609744,126.0,1.0489398633645133,3421.242285856755
45.488672,-73.609985,136.0,0.7068850037410248,3464.005896060411
45.489034,-73.61022,144.0,1.3698620171361486,3508.9993769664284
45.489271,-73.61041,152.0,0.3231232284547624,3539.6781360350433
45.488821,-73.610041,137.0,1.809499438885733,3603.288070626476
45.489517,-73.610233,156.0,2.3678248866418246,3689.352995473521
45.489927,-73.609391,166.0,1.807337045587391,3774.008960151104
45.490243,-73.607748,165.0,2.4862185570732396,3907.805438499128
45.49079,-73.606074,162.0,3.2610941037228063,4056.865614202538
45.491339,-73.604528,167.0,1.2507207323238452,4195.467327041909
45.491466,-73.604254,165.0,0.6714143078129667,4228.669166798249
45.492012,-73.603674,162.0,2.1834575920171617,4306.657156173447
45.492916,-73.603745,162.0,1.3700452349655965,4420.954842187508
45.493064,-73.605188,162.0,2.3555411576129086,4536.395162969085
45.493295,-73.606748,161.0,2.386788374737663,4661.846360475331
45.492982,-73.608111,162.0,4.865747042890561,4776.828929488288
45.492205,-73.609075,159.0,2.581678215730255,4892.768577047701
45.491372,-73.610015,157.0,1.9129062324374677,5011.2528898498285
45.491092,-73.610409,160.0,1.841290838696279,5110.751690148328
45.490612,-73.610848,160.0,1.6070232689033797,5175.184493973588
45.489886,-73.61144,156.0,1.8168752020909995,5269.166350179939
45.488727,-73.611667,146.0,2.711744979654189,5408.930407630344
45.488407,-73.611286,133.0,2.076198260303394,5538.153834591464
45.48874,-73.611783,144.0,0.0,5640.338884517025
45.488359,-73.610597,130.0,0.3836518966899778,5747.3392710093285
45.488085,-73.611718,130.0,5.530853613786712,5840.624205857258
45.487541,-73.611666,123.0,0.0,5956.2415015194465
45.485934,-73.61224,101.0,8.057492582025926,6152.4399830241255
45.484732,-73.613597,94.0,1.4511499108340709,6327.282343665906
45.484653,-73.613504,94.0,0.0,6352.395924319092
45.4837,-73.611506,74.0,5.565580796196724,6542.149887728346
45.482746,-73.609407,61.0,2.176499278698562,6738.289027103606
45.483113,-73.610267,63.0,2.525016826479887,6861.380986738397
45.482616,-73.609094,59.0,2.1511986045357405,6970.794614002586
45.481885,-73.607572,54.0,5.710612917541129,7116.606759917894
45.481317,-73.607563,49.0,4.82121521793396,7199.05257699212
45.480377,-73.608431,49.0,3.4507232856263084,7324.346388335012
45.479331,-73.609659,49.0,5.915509768081628,7475.964339884154
45.478371,-73.610972,47.0,1.9632391505628346,7624.4076913570125
45.477333,-73.612244,47.0,4.9052055767080365,7777.402783790729
45.476816,-73.612796,45.0,2.627674918372124,7900.212996592718
45.477526,-73.612003,46.0,2.812461182509315,8016.095988293713
45.476677,-73.612788,45.0,3.091995974273604,8129.083526562682
45.476049,-73.613511,43.0,1.8609578888186653,8222.394524711704
45.475534,-73.613844,41.0,1.2063734042020617,8287.387654801705
45.475074,-73.614255,39.0,0.4712681435252661,8349.071836502091
45.474656,-73.614682,38.0,0.5435659659113726,8406.678160715635
45.47415,-73.615087,37.0,0.6463367065704759,8471.836146537436
45.473373,-73.615766,32.0,4.040793604587996,8573.548119591138
45.472529,-73.6165,31.0,5.575826132137004,8683.99238364728
45.471705,-73.617255,28.0,5.163963617236308,8793.559223589751
45.470908,-73.618011,28.0,1.8643717028270232,8901.527726542077
45.470094,-73.618764,28.0,5.311988731559949,9010.066219485536
45.469262,-73.619534,27.0,2.4205477776592006,9121.668259251886
45.46833,-73.62027,28.0,2.9897211816828713,9242.363547596498
45.467895,-73.620634,28.0,1.269684684880801,9315.286814881245
45.467635,-73.621279,28.0,1.9366304160522185,9379.383038370857
45.467357,-73.62186,27.0,1.1841121225616908,9436.450137947619
45.466658,-73.620891,25.0,1.9830125152768447,9565.957462073931
45.466066,-73.619528,24.0,1.4054423409673837,9692.14044378403
