time,latitude,longitude,elevation,distance,cumulative_distance,duration,cumulative_duration
2022-09-15 23:08:22+00:00,45.471945,-73.61358,62.8,0.0,0.0,0.0,0.0
2022-09-15 23:08:51+00:00,45.472377,-73.613472,64.9,4.7447406416181455,78.87553460027786,2.0,29.0
2022-09-15 23:09:19+00:00,45.472725,-73.614317,68.4,3.1884223544663604,158.6871047633469,1.0,57.0
2022-09-15 23:09:47+00:00,45.473333,-73.614752,70.4,2.7785256821810025,239.26138581190622,1.0,85.0
2022-09-15 23:10:16+00:00,45.47381,-73.615347,72.9,2.6789811942464468,313.17159590960534,2.0,114.0
2022-09-15 23:10:47+00:00,45.474377,-73.61495,74.7,2.82126539464114,385.79449948291443,1.0,145.0
2022-09-15 23:11:14+00:00,45.47502,-73.614355,76.7,2.960107911695116,471.51499516309275,1.0,172.0
2022-09-15 23:11:47+00:00,45.47559,-73.613868,78.6,3.2180140729174704,546.0319537634739,1.0,205.0
2022-09-15 23:12:33+00:00,45.4762,-73.613362,80.7,3.717147583300598,625.6824128510362,2.0,251.0
2022-09-15 23:13:02+00:00,45.476832,-73.612793,82.2,4.168636986929441,710.2057070973575,1.0,280.0
2022-09-15 23:13:31+00:00,45.477483,-73.612192,83.0,3.778274473987038,798.1175923045953,2.0,309.0
2022-09-15 23:13:59+00:00,45.478157,-73.611513,83.5,2.9600372089496543,891.2553711434912,1.0,337.0
2022-09-15 23:14:27+00:00,45.478748,-73.610725,83.8,3.4056282745574986,982.3790648381975,1.0,365.0
2022-09-15 23:15:13+00:00,45.47928,-73.610002,85.2,2.2228228731632274,1066.83493276383,2.0,411.0
2022-09-15 23:15:42+00:00,45.479667,-73.61086,90.3,3.17214835674018,1147.912861175996,1.0,440.0
2022-09-15 23:16:11+00:00,45.480245,-73.611295,94.6,3.4827334119754108,1233.9020917773094,1.0,469.0
2022-09-15 23:16:38+00:00,45.48094,-73.610777,94.5,3.1303430162191357,1322.8845065068413,1.0,496.0
