latitude,longitude,elevation,distance,cumulative_distance
45.466102,-73.619741,69.0,0.0,0.0
45.466549,-73.620686,70.0,2.881879889360875,90.5128675968041
45.467051,-73.621803,72.0,3.1431575922541954,194.62945117478165
45.467717,-73.621288,73.0,3.0260947634977042,302.6100968540388
45.468336,-73.620232,74.0,2.8407906917085617,413.03844892854306
45.468961,-73.619098,73.0,3.3747680507334965,528.340320746552
45.469449,-73.6185,73.0,1.9965853487919918,607.7177399228754
45.469945,-73.619636,73.0,3.4986382273589345,713.4531236361374
45.470498,-73.620796,75.0,3.7450408143335667,823.4402952007696
45.471328,-73.620786,78.0,3.650282397081295,934.8442364297517
45.472079,-73.62005,79.0,2.994904858574283,1037.0201072980542
45.472897,-73.619324,79.0,3.267972562127422,1144.632417626896
45.473684,-73.618585,80.0,1.806013954666877,1250.3994228818922
45.474457,-73.617904,83.0,2.1746375564051896,1353.1048968943608
45.475041,-73.617407,86.0,2.267853749104159,1431.912210690871
45.475851,-73.616756,89.0,3.267926479455966,1536.302308262012
45.476129,-73.616375,93.0,0.0,1583.313995373508
45.47689,-73.615708,94.0,3.2679102706198213,1684.5246235163772
45.477681,-73.615091,97.0,3.509324824645689,1786.1045456142144
45.478473,-73.614273,98.0,3.901085149154766,1895.892136123466
45.479262,-73.613418,102.0,3.4886849760345564,2007.681422658675
45.479884,-73.612508,106.0,2.246387569303482,2108.5066779741223
45.48049,-73.611485,105.0,2.9793356329016514,2219.7941278034805
45.481151,-73.610612,104.0,10.316474457585237,2326.4172322467957
45.482033,-73.609983,104.0,3.5611722200741847,2437.6025023775364
45.48259,-73.609396,105.0,0.0,2518.1599338841797
45.483029,-73.609068,105.0,4.29576704106157,2573.9701502183
45.483859,-73.608279,105.0,3.0351095609521197,2686.3958672441695
45.484441,-73.609157,112.0,3.163663618046348,2792.357263816396
45.484978,-73.610412,120.0,3.7103347578589023,2907.5843402674077
45.485667,-73.611607,133.0,2.725365776528043,3029.2031693559206
45.485772,-73.611581,134.0,0.0,3041.8002535511428
45.485943,-73.611559,135.0,4.076746336839518,3061.347146429024
45.486641,-73.610544,133.0,1.7324789263407034,3173.92099267099
45.487178,-73.609541,134.0,3.2610865354339573,3273.1263829978825
45.487617,-73.609263,142.0,3.4690980777153895,3345.8094004477657
45.48807,-73.609545,159.0,2.4463583106823354,3401.57639913774
45.48846,-73.609834,173.0,1.1047833982391677,3451.312979915402
45.488991,-73.610188,184.4,2.6119717654673282,3516.689639223468
45.489254,-73.610402,196.0,2.219976171566171,3557.687352582758
45.488866,-73.610085,181.0,0.0,3607.8858773952284
45.489061,-73.610238,190.0,0.0,3636.982462459934
45.489335,-73.610417,196.0,0.0,3671.299063235547
45.489963,-73.609475,206.0,2.9951673215670174,3776.6751635744035
45.490224,-73.6081,205.0,3.650362480912924,3888.4978097415465
45.490535,-73.606581,201.0,5.6796305088319485,4012.5005327748045
45.491146,-73.605375,206.0,1.989491049634248,4130.001548824955
45.491333,-73.604378,206.0,2.1953684537421796,4214.787006719121
45.491333,-73.604378,206.0,0.0,4214.787006719121
45.491348,-73.604332,205.0,0.0,4218.960344406607
45.491348,-73.604332,205.0,0.0,4218.960344406607
45.491348,-73.604332,206.0,0.0,4218.960344406607
45.491348,-73.604332,205.0,0.0,4218.960344406607
45.491963,-73.603721,202.0,2.627430089132848,4307.365625652433
45.492899,-73.603551,202.0,7.31351052900522,4419.193491437931
45.493471,-73.603455,196.0,2.004107849233016,4543.64476799922
45.493062,-73.60186,187.0,3.855849232689696,4678.460596630547
45.492257,-73.60119,175.0,9.330813706221178,4817.790711429718
45.491965,-73.601468,166.0,3.023416264297483,4940.607599587981
45.491688,-73.6003,153.0,3.9587638493846153,5070.737560741605
45.492386,-73.599001,143.0,3.74482222677958,5205.666171930223
45.492525,-73.598495,136.0,0.0,5256.711309043867
45.492115,-73.598462,133.0,4.4894231341702415,5306.029837495677
45.491242,-73.599262,129.0,2.9964399736337306,5422.956596553097
45.490428,-73.600102,127.0,3.4033528866476352,5535.4932829976715
45.489613,-73.60091,122.0,5.27631126223712,5646.413633089105
45.489292,-73.601954,123.0,0.0,5742.594220230834
45.489029,-73.602164,122.0,2.477645046662315,5782.7377963912595
45.488101,-73.602913,117.0,2.243875456295015,5901.525825267601
45.487153,-73.603881,111.0,2.6897102954486085,6031.839831593118
45.486489,-73.604983,111.0,2.557911667862962,6145.725965918409
45.485912,-73.606024,110.0,1.673272485587033,6249.515743253399
45.485103,-73.606959,108.0,2.85355010535372,6365.953290309231
45.484271,-73.607777,106.0,3.217834371055937,6478.7802820681545
45.483442,-73.608563,103.0,3.0531119571557017,6589.94994478183
45.482692,-73.609285,103.0,0.0,6691.039029514146
45.482495,-73.609438,103.0,3.0158585725616844,6717.968811499883
45.481631,-73.610266,103.0,3.458814443360256,6834.362362997707
45.480749,-73.61087,102.0,3.2659885278658707,6943.929173057375
45.480146,-73.611426,101.0,4.1518675893010375,7025.081331862856
45.47956,-73.610407,95.0,3.0718801864961374,7135.105913370359
45.479149,-73.609924,91.0,1.7665437991780124,7206.882268784573
45.47831,-73.611063,91.0,3.5226897241269155,7336.524365293555
45.477636,-73.611897,91.0,1.6410007836177642,7436.50436334685
45.476798,-73.612797,90.0,2.9948077914304343,7553.529738858551
45.476202,-73.613388,89.0,0.0,7635.557836154328
45.475581,-73.613855,87.0,3.035262303172095,7714.106574414567
45.474645,-73.614751,84.0,3.6749941295613167,7839.94056638076
45.474079,-73.615277,82.0,0.0,7915.2417088579
45.473517,-73.615717,78.0,3.038229072599324,7988.580142230239
45.472459,-73.616636,76.0,7.787440658827798,8126.545603651914
45.471525,-73.617501,77.0,5.66922452173524,8250.867362440704
45.470585,-73.618316,75.0,3.498527620000001,8373.331361126655
45.469714,-73.61915,75.0,3.6909688799436013,8490.452372850763
45.468736,-73.620019,75.0,3.6341028913731432,8618.91726534805
45.468253,-73.620456,75.0,0.0,8683.1401205155
45.467766,-73.621022,76.0,9.445342889850464,8758.38809564213
45.467073,-73.621894,74.0,5.527382050445314,8880.664242571782
45.466299,-73.62015,73.0,4.936449243328437,9043.074536619406
45.466015,-73.619484,72.0,0.07820506971561374,9105.846970991126
